time,pressure,absolute_salinity,calculated_sal
2023-12-15 19:15:32.119,0.956207200876553,NaN,NaN
2023-12-15 19:15:37.414,1.01659923461613,NaN,NaN
2023-12-15 19:15:44.132,1.04679525148591,NaN,NaN
2023-12-15 19:15:49.384,1.09712194626889,NaN,NaN
2023-12-15 19:15:54.677,1.12731796313867,NaN,NaN
2023-12-15 19:16:00.000,1.14744864105186,NaN,NaN
2023-12-15 19:16:06.773,1.26823270853101,NaN,NaN
2023-12-15 19:16:12.092,1.38901677601015,NaN,NaN
2023-12-15 19:16:17.411,1.67084626679482,NaN,NaN
2023-12-15 19:16:22.727,2.10365584192842,NaN,NaN
2023-12-15 19:16:28.044,2.47607338332244,NaN,NaN
2023-12-15 19:16:33.364,2.85855626367306,NaN,NaN
2023-12-15 19:16:38.690,3.34169253358964,NaN,NaN
2023-12-15 19:16:48.175,4.69044795377341,30.3373374792558,30.3099578768431
2023-12-15 19:16:53.793,6.05933405187037,30.3346137619638,30.2992481430096
2023-12-15 19:16:59.450,7.54900421744647,30.3308945863805,30.2868399057489
2023-12-15 19:17:09.953,9.57213734772213,30.332633578318,30.276780803356
2023-12-15 19:17:15.572,10.4478218369459,30.330906786789,30.2699451025425
2023-12-15 19:17:20.572,11.2631142924301,30.3317092108744,30.2659737764125
2023-12-15 19:17:25.572,11.9576226804352,30.3304765964309,30.2606748317835
2023-12-15 19:17:29.992,12.6420657294837,30.3300209930844,30.2562114618101
2023-12-15 19:17:35.572,13.3667701343586,30.3316747523781,30.2536218064788
2023-12-15 19:17:40.572,13.9706904717543,30.332013831168,30.250424651774
2023-12-15 19:17:45.572,14.7155255545423,30.3315927732061,30.2456422335218
2023-12-15 19:17:49.991,15.2691191971551,30.331198027308,30.2420059035721
2023-12-15 19:17:55.572,16.0844116526393,30.3328320619532,30.2388663801501
2023-12-15 19:18:00.572,16.6983973289916,30.3328864643525,30.2353257808862
2023-12-15 19:18:05.572,17.3325136832571,30.3335032772934,30.2322298598495
2023-12-15 19:18:09.996,18.0270220712622,30.3357272667868,30.2303879904431
2023-12-15 19:18:15.573,18.7013997813541,30.3382719527059,30.2289850057893
2023-12-15 19:18:20.572,19.4764308810119,30.3407090706017,30.2268853579295
2023-12-15 19:18:25.572,20.0501552015378,30.3413596981458,30.2241770582217
2023-12-15 19:18:29.992,20.7245329116297,30.3416620119683,30.2205386115927
2023-12-15 19:18:35.572,21.4190412996348,30.3413660048736,30.2161918128103
2023-12-15 19:18:45.572,22.8080580756449,30.342471110611,30.2091950920135
2023-12-15 19:18:55.572,24.1668788347853,30.3429908578751,30.2017895445605
2023-12-15 19:19:05.572,25.4854382380993,30.3444904012398,30.1955988286363
2023-12-15 19:19:15.573,26.8744550141094,30.3451137381453,30.1881204635787
2023-12-15 19:19:25.572,28.1728837395102,30.3466075946833,30.1820411979699
2023-12-15 19:19:35.572,29.5920965323902,30.3510938868365,30.1782501130239
2023-12-15 19:19:45.572,30.9609826304871,30.3566198177443,30.1757748692652
2023-12-15 19:19:55.572,32.2996727117143,30.3602415925804,30.1715473751055
2023-12-15 19:20:05.572,33.5880360981585,30.3624955138875,30.1662464770201
2023-12-15 19:20:15.572,34.9669875352121,30.3694777852341,30.1651442969781
2023-12-15 19:20:25.572,36.2150895658299,30.371200370346,30.159548622861
2023-12-15 19:20:35.572,37.5839756639268,30.3705150051587,30.150835956417
2023-12-15 19:20:45.572,39.1742992190689,30.3718398270613,30.1428356579739
2023-12-15 19:20:55.572,40.5834466729922,30.3711619214975,30.1338929392662
2023-12-15 19:21:05.572,42.2744236177003,30.3655724375639,30.1183726426408
2023-12-15 19:21:15.572,44.0358579351044,30.3637463440405,30.1062029616895
2023-12-15 19:21:25.572,45.5154627617239,30.3690266131682,30.1027971095519
2023-12-15 19:21:36.951,47.47820385826,30.3788953105113,30.1011457717048
2023-12-15 19:21:46.951,49.2295728367076,30.3847068615587,30.0966771473438
2023-12-15 19:21:56.952,50.8098310528931,30.3889121217599,30.0916027601995
2023-12-15 19:22:06.952,52.2693052015994,30.3902698380498,30.0843775704312
2023-12-15 19:22:14.855,53.5677339270002,30.3934511194949,30.0799246348901
2023-12-15 19:22:26.953,55.0976654484027,30.3929774990136,30.0704525665526
2023-12-15 19:22:36.952,56.3357021400639,30.3962921646898,30.0664879310667
2023-12-15 19:22:46.951,57.452954764246,30.3987101879197,30.0623369151352
2023-12-15 19:22:56.951,58.5601420494714,30.3984885401057,30.0556036287646
2023-12-15 19:23:06.953,59.6673293346969,30.3981108948192,30.0487143043687
2023-12-15 19:23:16.951,60.9053660263581,30.3972757055841,30.0405971784236
2023-12-15 19:23:26.953,62.0326839894968,30.3958596616619,30.0325501550451
2023-12-15 19:23:36.953,63.0492832241129,30.3957134588017,30.0264248886311
2023-12-15 19:23:46.951,64.2772545768176,30.3988684053468,30.0223605185435
2023-12-15 19:23:56.951,65.2737231335205,30.3996757761997,30.0173079276824
2023-12-15 19:24:06.951,66.3507144018762,30.4012844330036,30.0125837028608
2023-12-15 19:24:16.951,67.5082283818847,30.4014385469246,30.0059303765968
2023-12-15 19:24:26.952,68.6959383787629,30.4011013954842,29.9986078465461
2023-12-15 19:24:36.950,69.7326682912922,30.4040450023331,29.9954563455369
2023-12-15 19:24:46.952,70.8197248986045,30.4039438973211,29.9889623138087
2023-12-15 19:24:56.953,72.0476962513091,30.4046368788019,29.9824338653981
2023-12-15 19:25:06.950,73.2052102313176,30.4046115089926,29.9756011337844
2023-12-15 19:25:16.951,74.3224628554997,30.405205278504,29.9696247525496
2023-12-15 19:25:26.951,75.4195848017686,30.4046848213885,29.9626517333214
2023-12-15 19:25:36.951,76.5871641207336,30.4048933753523,29.9559918060287
2023-12-15 19:25:46.951,77.6138286943063,30.4052486490415,29.9503012740931
2023-12-15 19:25:56.951,78.7210159795318,30.4060315964668,29.9445644722348
2023-12-15 19:26:06.952,79.8080725868441,30.4053771577716,29.9375073828677
2023-12-15 19:26:16.952,80.8448024993734,30.4104899144039,29.9365195030848
2023-12-15 19:26:26.952,81.9922511404253,30.4086830094166,29.9279534419761
2023-12-15 19:26:36.951,83.1698957983469,30.4158996640253,29.9282415626905
2023-12-15 19:26:46.953,84.3777364731384,30.4167139178991,29.9219436527548
2023-12-15 19:26:56.951,85.3138129961018,30.4186600588289,29.9183786179461
2023-12-15 19:27:06.952,86.4813923150668,30.4191135549883,29.9119565921262
2023-12-15 19:27:16.953,87.5684489223791,30.4194975073871,29.905939341854
2023-12-15 19:27:26.953,88.6857015465612,30.4201741373385,29.9000368218904
2023-12-15 19:27:36.952,89.883476882396,30.4195181398112,29.8923265732968
2023-12-15 19:27:46.952,90.8598147611857,30.4200283413391,29.8870876038879
2023-12-15 19:27:56.953,91.9670020464112,30.4197628557223,29.8803014752053
2023-12-15 19:28:06.953,92.9735359420708,30.4205578728639,29.8751701579811
2023-12-15 19:28:16.953,93.9901351766869,30.4202569244082,29.8688822331872
2023-12-15 19:28:26.556,95.1577144956519,NaN,NaN
2023-12-15 19:28:35.780,95.8119615278306,NaN,NaN
2023-12-15 19:28:45.763,96.1642483913115,NaN,NaN
2023-12-15 19:28:55.788,96.4058165262698,NaN,NaN
2023-12-15 19:29:05.773,96.8386261014034,NaN,NaN
2023-12-15 19:29:15.770,97.1607169480144,NaN,NaN
2023-12-15 19:29:25.759,97.5633305062782,NaN,NaN
2023-12-15 19:29:35.768,97.8954866918459,NaN,NaN
2023-12-15 19:29:45.768,98.1370548268041,NaN,NaN
2023-12-15 19:29:55.765,98.3282962669795,NaN,NaN
2023-12-15 19:30:05.757,98.5195377071548,NaN,NaN
2023-12-15 19:30:15.779,98.7309098252433,NaN,NaN
2023-12-15 19:30:25.780,98.811432536896,NaN,NaN
2023-12-15 19:30:35.766,98.9724779602016,NaN,NaN
2023-12-15 19:30:45.772,99.0731313497675,NaN,NaN
2023-12-15 19:30:55.769,99.1133927055939,NaN,NaN
2023-12-15 19:31:06.956,98.9523472822884,NaN,NaN
2023-12-15 19:31:15.784,98.5195377071548,NaN,NaN
2023-12-15 19:31:25.768,98.066597454108,NaN,NaN
2023-12-15 19:31:35.770,97.593526523148,NaN,NaN
2023-12-15 19:31:45.755,97.170782286971,NaN,NaN
2023-12-15 19:31:55.779,96.4863392379225,NaN,NaN
2023-12-15 19:32:05.773,95.6911774603515,NaN,NaN
2023-12-15 19:32:15.759,94.8456889879975,NaN,NaN
2023-12-15 19:32:25.792,94.0002005156435,NaN,NaN
2023-12-15 19:32:35.778,92.9634706031142,NaN,NaN
2023-12-15 19:32:45.776,91.9166753516283,NaN,NaN
2023-12-15 19:32:55.779,90.9504028117951,NaN,NaN
2023-12-15 19:33:05.770,89.9438689161356,NaN,NaN
2023-12-15 19:33:15.772,88.8870083256931,NaN,NaN
2023-12-15 19:33:25.775,87.8100170573374,NaN,NaN
2023-12-15 19:33:35.787,86.7028297721119,NaN,NaN
2023-12-15 19:33:48.648,85.3037476571452,30.4144613962159,29.9142279910926
2023-12-15 19:33:59.268,84.0355149486141,30.4150218511604,29.9222580008813
2023-12-15 19:34:09.268,82.9484583413018,30.4120101657051,29.9256451448029
2023-12-15 19:34:19.270,81.80100970025,30.4093302226846,29.9297200655282
2023-12-15 19:34:29.268,80.6334303812849,30.4103283634473,29.9375952250102
2023-12-15 19:34:39.268,79.4759164012765,30.405583509001,29.9396629419672
2023-12-15 19:34:54.268,77.7446781007421,30.4027165914792,29.9469878118961
2023-12-15 19:35:04.269,76.5569681038638,30.401846066409,29.9531116266045
2023-12-15 19:35:14.268,75.2887353953328,30.4022803505249,29.9610093913614
2023-12-15 19:35:24.268,74.1714827711507,30.4036233385416,29.9689241975381
2023-12-15 19:35:34.268,73.0340994690555,30.396844107659,29.9688276389045
2023-12-15 19:35:44.268,71.8363241332206,30.3932059461669,29.9722303181933
2023-12-15 19:35:54.268,70.6788101532122,30.3914393541584,29.9772697602413
2023-12-15 19:36:04.268,69.4307081225944,30.3908121245823,29.983982164016
2023-12-15 19:36:14.268,68.3537168542387,30.3905522873927,29.9900560635473
2023-12-15 19:36:24.269,67.2163335521434,30.3924997138246,29.9986941866967
2023-12-15 19:36:34.269,66.1494076227443,30.3930190815973,30.0054890767208
2023-12-15 19:36:44.268,65.0824816933452,30.3936803726303,30.0124259459079
2023-12-15 19:36:54.268,63.9954250860329,30.3941266404687,30.0192655605879
2023-12-15 19:37:04.268,62.8479764449811,30.3918570974388,30.02374254075
2023-12-15 19:37:14.268,61.7810505155819,30.3908469749712,30.0290062341481
2023-12-15 19:37:24.268,60.6034058576603,30.3895584850462,30.0346431560905
2023-12-15 19:37:34.268,59.4458918776518,30.3895721136729,30.0414645343721
2023-12-15 19:37:44.269,58.3789659482527,30.3876842728844,30.0458507721811
2023-12-15 19:37:54.269,57.2415826461575,30.3872364072796,30.0520919097717
2023-12-15 19:38:04.269,56.0438073103226,30.3870278042721,30.0589278381072
2023-12-15 19:38:14.267,54.9466853640537,30.3863533940359,30.0647055248493
2023-12-15 19:38:24.268,53.6985833334359,30.3764272732983,30.0621122873273
2023-12-15 19:38:34.268,52.4907426586445,30.3754997367122,30.0682882413978
2023-12-15 19:38:44.268,51.2829019838531,30.3812259330848,30.0811233968326
2023-12-15 19:38:54.269,50.0750613090616,30.3844757637833,30.0914790179243
2023-12-15 19:39:04.268,48.8672206342702,30.3850685953248,30.0991645888189
2023-12-15 19:39:14.268,47.6291839426089,30.3835772336068,30.1049413556581
2023-12-15 19:39:24.268,46.4213432678175,30.3756236191899,30.1040738929683
2023-12-15 19:39:34.268,45.3846133552882,30.3743279448365,30.1088646118118
2023-12-15 19:39:44.268,44.1868380194534,30.3744438922704,30.1160136052905
2023-12-15 19:39:54.268,43.25076149649,30.374006134692,30.1210719391903
2023-12-15 19:40:04.268,42.2240969229173,30.3725178537856,30.1256111094937
2023-12-15 19:40:14.269,41.2779550609973,30.3705929781224,30.1292407077687
2023-12-15 19:40:24.268,40.5029239613395,30.3680288413486,30.1312259427183
2023-12-15 19:40:34.268,39.5064554046365,30.3704766518655,30.139522045815
2023-12-15 19:40:44.268,38.4898561700204,30.3694249567668,30.1444310885596
2023-12-15 19:40:53.084,37.7148250703626,30.3691246749571,30.1486752732276
2023-12-15 19:41:03.088,36.708291174703,30.3690445513936,30.1544973951577
2023-12-15 19:41:20.390,34.8562688066895,30.3707108264339,30.1670243624229
2023-12-15 19:41:30.390,33.9906496564223,30.3695285897331,30.1709175602385
2023-12-15 19:41:40.390,32.9841157607628,30.3683511084163,30.1756418355688
2023-12-15 19:41:55.391,31.4843802562301,30.3686447778242,30.1847302777483
2023-12-15 19:42:05.391,30.467781021614,30.3656456392358,30.1876914454023
2023-12-15 19:42:15.390,29.521639159694,30.3628340704593,30.1904114362686
2023-12-15 19:42:25.390,28.5654319588175,30.3636191402813,30.1967743383807
2023-12-15 19:42:35.391,27.3273952671562,30.3623108838154,30.2026865920912
2023-12-15 19:42:45.391,26.039031880712,30.362802603255,30.2106925794348
2023-12-15 19:42:55.390,24.7506684942678,30.3599756505137,30.2153796256766
2023-12-15 19:43:05.390,23.3717170572143,30.3592959884092,30.222742147989
2023-12-15 19:43:15.390,22.3450524836416,30.3620999067258,30.2315349953712
2023-12-15 19:43:25.390,21.0566890971974,30.3614959217685,30.2384456864782
2023-12-15 19:43:35.390,19.8387830834493,30.3622289837753,30.2462872029953
2023-12-15 19:43:39.848,19.4059735083157,30.3612664556946,30.2478585046823
2023-12-15 19:43:45.469,18.751726476137,30.3605405152011,30.2509631465801
2023-12-15 19:43:50.983,18.1075447829149,30.3601162345185,30.2543104974133
2023-12-15 19:43:57.480,17.1312069041252,30.3594437838454,30.2593542354246
2023-12-15 19:44:03.096,16.4970905498597,30.3597225758236,30.2633458636201
2023-12-15 19:44:07.522,15.9535622462035,30.358867510143,30.2656730460431
2023-12-15 19:44:12.520,15.4402299594172,30.3589637089144,30.2687747733778
2023-12-15 19:44:18.096,14.9268976726308,30.3567303007306,30.2695468807875
2023-12-15 19:44:22.520,14.4437614027143,30.3537682137733,30.2694131498243
2023-12-15 19:44:28.098,13.8398410653185,30.3528427150308,30.2720234259815
2023-12-15 19:44:32.522,13.4573581849679,30.3496355517522,30.2710556923447
2023-12-15 19:44:38.098,12.8232418307024,30.3463289309518,30.2714617058488
2023-12-15 19:44:42.517,12.1387987816539,30.345135412808,30.2742755574093
2023-12-15 19:44:48.096,11.5751398000846,30.3461642843525,30.2786046780438
2023-12-15 19:44:52.517,11.041676835385,30.3466334634353,30.2821974454685
2023-12-15 19:44:57.520,10.5484752265119,30.3440211261534,30.2824728080454
2023-12-15 19:45:04.920,9.60233336459192,30.3419434783371,30.2859256655957
