time,pressure,absolute_salinity,calculated_sal
2023-12-15 18:03:14.451,1.00653389565953,NaN,NaN
2023-12-15 18:03:19.720,1.12731796313867,NaN,NaN
2023-12-15 18:03:26.435,1.0669259293991,NaN,NaN
2023-12-15 18:03:31.727,1.04679525148591,NaN,NaN
2023-12-15 18:03:37.020,1.08705660731229,NaN,NaN
2023-12-15 18:03:42.335,1.10718728522548,NaN,NaN
2023-12-15 18:03:48.359,1.15751398000846,NaN,NaN
2023-12-15 18:03:53.681,1.29842872540079,NaN,NaN
2023-12-15 18:03:58.996,1.52993152140249,NaN,NaN
2023-12-15 18:04:04.316,1.9325450796663,NaN,NaN
2023-12-15 18:04:09.615,2.40561601062628,NaN,NaN
2023-12-15 18:04:14.935,2.73777219619392,NaN,NaN
2023-12-15 18:04:20.273,3.17058177132752,NaN,NaN
2023-12-15 18:04:29.760,4.47907583568491,30.3391738102099,30.313026980941
2023-12-15 18:04:35.356,5.62652447673677,30.3352866079096,30.3024452996911
2023-12-15 18:04:40.997,7.11619464231288,30.3340187488047,30.2924879573245
2023-12-15 18:04:47.750,8.47501540145324,30.3328777681899,30.2834232893718
2023-12-15 18:04:56.401,9.89422819433318,30.3320681710669,30.2743358896358
2023-12-15 18:05:02.022,10.7296513277306,30.3322982398297,30.2696851491239
2023-12-15 18:05:07.023,11.464421071562,30.3318521866318,30.264936504569
2023-12-15 18:05:11.444,12.1287334426973,30.3315407140672,30.260735302089
2023-12-15 18:05:17.020,12.9842872540079,30.3317505940987,30.2559356625272
2023-12-15 18:05:22.022,13.7995797094922,30.3305337226219,30.2499448625911
2023-12-15 18:05:27.020,14.4538267416708,30.331927481255,30.247508338335
2023-12-15 18:05:31.444,15.1181391128061,30.3320133738988,30.2437046462991
2023-12-15 18:05:37.022,15.7824514839414,30.3316867404721,30.2394880754008
2023-12-15 18:05:42.023,16.638005295252,30.3325882919788,30.235380548631
2023-12-15 18:05:47.020,17.483493767606,30.3335655617524,30.2314076717067
2023-12-15 18:05:51.444,18.057218088132,30.3341690844741,30.2286526644926
2023-12-15 18:05:57.022,18.9329025773558,30.3337304120178,30.2230865446387
2023-12-15 18:06:02.020,19.7582603717966,30.3321360780512,30.2166591679528
2023-12-15 18:06:07.020,20.543356810411,30.3336182795409,30.2135488936729
2023-12-15 18:06:17.022,21.9625696032909,30.3335760541984,30.2052281378356
2023-12-15 18:06:27.020,23.3213903624313,30.33297711773,30.1967021054496
2023-12-15 18:06:37.022,24.6902764605283,30.335448593618,30.1911892926876
2023-12-15 18:06:47.020,26.089358575495,30.3362727083629,30.1838523397269
2023-12-15 18:06:57.022,27.5186367073315,30.3370257053794,30.1762684017694
2023-12-15 18:07:07.022,28.8875228054285,30.3380301879527,30.169288861498
2023-12-15 18:07:17.020,30.2564089035255,30.3356454877447,30.158918023543
2023-12-15 18:07:27.022,31.5045109341433,30.3348022571496,30.1507583266736
2023-12-15 18:07:37.020,32.8331356764139,30.3383421849246,30.1465084897096
2023-12-15 18:07:47.022,34.1919564355542,30.3425052667941,30.1427052349479
2023-12-15 18:07:57.022,35.6111692284342,30.3417869936176,30.1336639115015
2023-12-15 18:08:07.022,37.0706433771405,30.3405786597209,30.1238961759576
2023-12-15 18:08:17.022,38.4294641362808,30.3426729925535,30.1180232209953
2023-12-15 18:08:27.022,39.9090689629004,30.3441818658468,30.110856040711
2023-12-15 18:08:37.022,41.4088044674331,30.3432650265938,30.1011357204341
2023-12-15 18:08:52.020,43.6533750547538,30.3467027844,30.0913945042496
2023-12-15 18:09:02.020,45.0222611528508,30.34732525396,30.0839791660352
2023-12-15 18:09:12.022,46.2804285224252,30.3466453434263,30.0759110836395
2023-12-15 18:09:22.022,47.5889225867826,30.3498368553931,30.0714201122751
2023-12-15 18:09:32.022,48.796763261574,30.3504945166712,30.0649857129539
2023-12-15 18:09:42.023,50.1757146986276,30.3515309397829,30.0579256023209
2023-12-15 18:09:52.022,51.3432940175926,30.3529979964834,30.0525273552878
2023-12-15 18:10:02.023,52.6618534209066,30.3534481520089,30.0452220569814
2023-12-15 18:10:12.020,53.9401514683942,30.3541318795936,30.0383872554428
2023-12-15 18:10:22.022,55.1983188379686,30.3557548069675,30.0326103671659
2023-12-15 18:10:32.020,56.5370089191958,30.3562478076895,30.0252295323536
2023-12-15 18:10:42.020,57.8052416277268,30.3555661578474,30.0170886795223
2023-12-15 18:10:57.563,60.0498122150476,30.356337694176,30.0046584174117
2023-12-15 18:11:07.564,61.3583062794049,30.3560409309608,29.9966655725078
2023-12-15 18:11:17.564,62.7171270385453,30.3573449422081,29.9899770283658
2023-12-15 18:11:27.564,63.9048370354236,30.3570511583919,29.9826984148641
2023-12-15 18:11:35.872,65.163004404998,30.3584028245197,29.9766503921616
2023-12-15 18:11:47.564,66.6828705874438,30.3562110939578,29.9655187021722
2023-12-15 18:11:57.563,67.8705805843221,30.3586468043541,29.9609689082636
2023-12-15 18:12:07.564,69.0884865980701,30.3597213821159,29.9548813697422
2023-12-15 18:12:17.564,70.2158045612088,30.3583103776,29.9468386351933
2023-12-15 18:12:27.565,71.3028611685211,30.3631618680556,29.9453017256294
