time,pressure,absolute_salinity,calculated_sal
2023-12-15 20:26:14.611,1.04679525148591,NaN,NaN
2023-12-15 20:26:19.881,1.11725262418208,NaN,NaN
2023-12-15 20:26:26.622,1.14744864105186,NaN,NaN
2023-12-15 20:26:31.900,1.14744864105186,NaN,NaN
2023-12-15 20:26:37.203,1.10718728522548,NaN,NaN
2023-12-15 20:26:42.517,1.20784067479144,NaN,NaN
2023-12-15 20:26:49.516,1.36888609809696,NaN,NaN
2023-12-15 20:26:54.832,1.66078092783822,NaN,NaN
2023-12-15 20:27:00.154,2.02313313027566,NaN,NaN
2023-12-15 20:27:05.470,2.50626940019223,NaN,NaN
2023-12-15 20:27:10.768,2.75790287410711,NaN,NaN
2023-12-15 20:27:16.091,3.00953634802199,NaN,NaN
2023-12-15 20:27:21.407,3.52286863480835,NaN,NaN
2023-12-15 20:27:30.890,4.89175473290532,30.3546827295005,30.3261295425814
2023-12-15 20:27:36.483,6.30090218682866,30.3518482997018,30.315075072652
2023-12-15 20:27:42.104,7.94155243675369,30.3492837033212,30.302940783489
2023-12-15 20:27:52.448,10.6390632771212,30.356121947907,30.2940440215405
2023-12-15 20:27:58.069,11.7764465792165,30.3570232235106,30.2882867108942
2023-12-15 20:28:03.068,12.5212816620046,30.3585152702902,30.2854177311086
2023-12-15 20:28:08.069,13.1855940331398,30.3632505623666,30.2862638352481
2023-12-15 20:28:12.486,13.7995797094922,30.3627839708426,30.2822023565788
2023-12-15 20:28:18.069,14.5846761481066,30.3597342911143,30.2745554584983
2023-12-15 20:28:23.069,15.3496419088078,30.3584627711998,30.2688054276853
2023-12-15 20:28:28.069,16.0642809747261,30.3582769504243,30.2644353364468
2023-12-15 20:28:35.398,17.161402920995,30.3563715941043,30.2561064073752
2023-12-15 20:28:43.657,17.9867607154358,30.3569285662552,30.2518310554903
2023-12-15 20:28:49.276,18.6510730865711,30.357640272432,30.2486531557217
