time,pressure,absolute_salinity,calculated_sal
2023-12-15 18:38:32.726,1.11725262418208,NaN,NaN
2023-12-15 18:38:38.022,1.13738330209527,NaN,NaN
2023-12-15 18:38:44.992,1.14744864105186,NaN,NaN
2023-12-15 18:38:50.262,1.19777533583484,NaN,NaN
2023-12-15 18:38:55.576,1.14744864105186,NaN,NaN
2023-12-15 18:39:00.875,1.15751398000846,NaN,NaN
2023-12-15 18:39:08.164,1.2883633864442,NaN,NaN
2023-12-15 18:39:13.483,1.39908211496675,NaN,NaN
2023-12-15 18:39:18.800,1.69097694470801,NaN,NaN
2023-12-15 18:39:24.117,2.08352516401523,NaN,NaN
2023-12-15 18:39:29.435,2.49620406123563,NaN,NaN
2023-12-15 18:39:34.783,2.7780335520203,NaN,NaN
2023-12-15 18:39:40.128,3.35175787254623,NaN,NaN
2023-12-15 18:39:49.620,4.61999058107724,30.2368688246334,30.209894576304
2023-12-15 18:39:55.237,5.97881134021761,30.2452156122157,30.2103133443652
2023-12-15 18:40:00.880,7.54900421744647,30.253181076331,30.2091189261145
2023-12-15 18:40:11.324,9.65266005937489,30.264713292249,30.2083822321697
2023-12-15 18:40:16.943,10.669259293991,30.2688671288742,30.206600479393
2023-12-15 18:40:21.944,11.4845517494752,30.2723300202874,30.2052894895609
2023-12-15 18:40:26.943,12.3401055607858,30.2756456552028,30.20359583832
2023-12-15 18:40:31.361,13.0346139487909,30.2791208550147,30.2030045666292
2023-12-15 18:40:36.944,13.9203637769713,30.2822976251042,30.2009953566525
2023-12-15 18:40:41.943,14.7356562324555,30.2847915246759,30.1987151017989
2023-12-15 18:40:46.944,15.6012753827227,30.2881659782272,30.1970211689402
2023-12-15 18:40:51.365,16.1448036863789,30.2914762186896,30.1971490538272
2023-12-15 18:40:56.943,16.9097694470801,30.2943881690587,30.1955820983693
2023-12-15 18:41:01.944,17.6646698688247,30.2969667551183,30.193740767258
2023-12-15 18:41:06.943,18.5101583411788,30.2985188958613,30.1903423886179
2023-12-15 18:41:12.079,19.3355161356196,30.3021595758449,30.1891514563292
2023-12-15 18:41:16.944,19.9897631677983,30.3042189194058,30.1873798308087
2023-12-15 18:41:21.944,20.8151209622391,30.3093849604894,30.1877248776526
2023-12-15 18:41:26.944,21.4794333333744,30.3120770291853,30.1865424209607
2023-12-15 18:41:36.944,23.130148922256,30.3170848811095,30.1819228447416
2023-12-15 18:41:46.943,24.6198190878321,30.321475260283,30.1776247874221
2023-12-15 18:41:56.944,26.2302733208873,30.3250369986325,30.1717934117018
2023-12-15 18:42:06.944,27.8709235708124,30.3272900325793,30.1644771298396
2023-12-15 18:42:16.944,29.4008550922149,30.32889922233,30.1571625567232
2023-12-15 18:42:26.944,30.9307866136174,30.3321093468843,30.1514318827714
2023-12-15 18:42:36.944,32.4506527960632,30.3325078518449,30.1429174972314
2023-12-15 18:42:46.944,33.7792775383338,30.3357008546587,30.1383200308861
2023-12-15 18:42:56.944,35.1380982974742,30.3405211454121,30.1351726469614
2023-12-15 18:43:06.943,36.6579644799201,30.3465451122602,30.1322861904807
2023-12-15 18:43:16.944,38.3489414246281,30.3546560127128,30.1304844752962
2023-12-15 18:43:26.943,39.6473701500289,30.3607800945279,30.1289972776633
2023-12-15 18:43:36.944,41.2678897220407,30.3633991574387,30.122108285922
2023-12-15 18:43:46.943,42.77769056553,30.3668388174848,30.1166841439689
2023-12-15 18:43:56.944,44.3579487817155,30.3669715604976,30.1075377959529
2023-12-15 18:44:06.944,45.8677496252048,30.3645390758065,30.0962399195655
2023-12-15 18:44:17.418,47.5486612309562,30.3705895403419,30.092422773416
2023-12-15 18:44:27.420,48.9880047017493,30.3716646999786,30.0850469419381
2023-12-15 18:44:37.420,50.3266947829765,30.3719853621786,30.0775071070577
2023-12-15 18:44:47.418,51.8465609654224,30.3686729169313,30.0652556976498
2023-12-15 18:44:57.418,53.5878646049134,30.3698359944756,30.0561778619634
2023-12-15 18:45:07.418,55.1580574821422,30.3705787285956,30.0476852768293
2023-12-15 18:45:15.285,56.4866822244128,30.3731393264507,30.0424324455654
2023-12-15 18:45:27.418,58.248116541817,30.3733429500487,30.0322758766128
2023-12-15 18:45:37.420,59.4861532334782,30.3746914813577,30.0263439059866
2023-12-15 18:45:47.418,60.6537325524433,30.3753089560397,30.0200941304833
2023-12-15 18:45:57.420,61.7508544987122,30.375345021983,30.0136778555811
2023-12-15 18:46:07.418,63.0190872072432,30.3760944912096,30.0069693756206
2023-12-15 18:46:17.420,64.0658824587291,30.3763057697048,30.0010236067617
2023-12-15 18:46:27.420,65.3441805062167,30.374956156202,29.9921543579316
2023-12-15 18:46:37.418,66.6224785537043,30.3779742391542,29.987657428355
2023-12-15 18:46:47.420,67.9611686349315,30.3770949890926,29.9789039818779
2023-12-15 18:46:57.420,69.2193360045059,30.3765471415291,29.9709542213784
2023-12-15 18:47:07.418,70.185608544339,30.3766741477687,29.9653981313426
2023-12-15 18:47:17.420,71.3531878633041,30.3765382838296,29.9583944371333
2023-12-15 18:47:25.665,72.3093950641806,30.3771501102568,29.9533821081277
2023-12-15 18:47:39.181,73.9500453141057,30.3773368546728,29.9439186959399
2023-12-15 18:47:49.180,74.9767098876784,30.3773072507525,29.937850678139
2023-12-15 18:47:59.180,76.1140931897737,30.3781158625308,29.9319698812257
2023-12-15 18:48:10.552,77.3118685256085,30.378318899312,29.9251209412964
2023-12-15 18:48:20.553,78.4693825056169,30.3792338909692,29.919218438031
2023-12-15 18:48:30.553,79.4457203844067,30.3782073948936,29.9124411309255
2023-12-15 18:48:40.553,80.6233650423283,30.3793619202429,29.9066608620707
2023-12-15 18:48:53.908,82.0929045299912,30.3817135701009,29.9003603159135
2023-12-15 18:49:03.908,83.3712025774789,30.3790560547653,29.8901714401986
2023-12-15 18:49:13.908,84.4481938458346,30.384515676921,29.8892928736336
2023-12-15 18:49:23.908,85.5755118089732,30.3862807704327,29.884420690672
2023-12-15 18:49:32.740,86.5216536708932,30.3871580438433,29.8797261823084
2023-12-15 18:49:43.908,87.769755701511,30.3901661919024,29.8753873739147
2023-12-15 18:49:53.908,89.0279230710854,30.3908217014918,29.8686337165214
2023-12-15 18:50:03.908,90.0948490004845,30.4014855109823,29.8730259779865
2023-12-15 18:50:13.908,91.1819056077968,30.4039350766349,29.8690765728712
2023-12-15 18:50:23.573,92.3293542488487,NaN,NaN
2023-12-15 18:50:32.744,92.9332745862444,NaN,NaN
2023-12-15 18:50:42.728,93.2855614497252,NaN,NaN
2023-12-15 18:50:52.729,93.7183710248588,NaN,NaN
2023-12-15 18:51:02.727,94.0505272104265,NaN,NaN
