,temperature,density,pressure
0,9.187669949517907,1.0231229256990193,99.72921831332958
1,9.199030468240712,1.0231229256990193,73.23979328601182
2,9.23348165785066,1.0231229256990193,98.87094757717719
3,9.196261283148509,1.0231229256990193,99.1701708082321
4,9.205164758442953,1.0231229256990193,99.84853414567243
5,9.20534618077971,1.0231229256990193,97.10495277165325
6,9.16734682129937,1.0231229256990193,99.12016657103229
