,time,temperature,density,pressure,absolute_salinity
0,2023-12-15 20:26:14.611000064,10.891895512080355,,1.0467952514859111,
1,2023-12-15 20:26:19.881999872,10.894391119304629,,1.1172526241820782,
2,2023-12-15 20:26:26.622999808,10.894767405096632,,1.147448641051864,
3,2023-12-15 20:26:31.900999936,10.895128497905496,,1.147448641051864,
4,2023-12-15 20:26:37.203000064,10.895047380922437,,1.1071872852254827,
5,2023-12-15 20:26:42.517999872,10.893995717648638,,1.2078406747914356,
6,2023-12-15 20:26:49.516999936,10.893825281222894,,1.3688860980969606,
7,2023-12-15 20:26:54.832999936,10.89283608259628,,1.6607809278382244,
8,2023-12-15 20:27:00.154000128,10.890810751099734,,2.0231331302756552,
9,2023-12-15 20:27:05.470000128,10.891714527843382,,2.506269400192229,
10,2023-12-15 20:27:10.768999936,10.893053787005606,,2.7579028741071117,
11,2023-12-15 20:27:16.091000064,10.892308008794698,,3.009536348021994,
12,2023-12-15 20:27:21.407000064,10.889729246841465,,3.5228686348083538,
13,2023-12-15 20:27:30.890000128,10.880941000303988,1023.0735077835353,4.891754732905316,30.354682729500464
14,2023-12-15 20:27:36.483000064,10.883676811738866,1023.0708861789776,6.300902186828656,30.35184829970185
15,2023-12-15 20:27:42.104999936,10.887579220454896,1023.0682820016132,7.94155243675369,30.349283703321163
16,2023-12-15 20:27:52.448000000,10.879127211748855,1023.0750781628685,10.63906327712123,30.35612194790703
17,2023-12-15 20:27:58.069999872,10.878842209625773,1023.0758348284626,11.7764465792165,30.357023223510616
18,2023-12-15 20:28:03.068999936,10.87753099522004,1023.0772186477374,12.52128166200455,30.35851527029018
19,2023-12-15 20:28:08.069999872,10.873035757518114,1023.0816521647307,13.185594033139841,30.363250562366588
20,2023-12-15 20:28:12.486000128,10.873798669378688,1023.0811671214575,13.799579709492154,30.36278397084256
21,2023-12-15 20:28:18.069999872,10.875975120041222,1023.0784443016015,14.584676148106588,30.359734291114286
22,2023-12-15 20:28:23.069999872,10.877459079501522,1023.0772155928352,15.34964190880783,30.358462771199754
23,2023-12-15 20:28:28.069999872,10.877786855846958,1023.0770224864701,16.064280974726096,30.358276950424294
24,2023-12-15 20:28:35.398000128,10.879166845862263,1023.075323587951,17.161402920994984,30.356371594104278
25,2023-12-15 20:28:43.657000192,10.87939722650524,1023.0757229898372,17.986760715435796,30.356928566255178
26,2023-12-15 20:28:49.276000000,10.877631846242956,1023.0765791608716,18.65107308657109,30.35764027243203
27,2023-12-15 20:28:54.276000000,10.878182188186033,1023.0763202567122,19.315385457706377,30.3574186056778
28,2023-12-15 20:28:58.698999808,10.876732675882963,1023.0786080085693,19.77839104970976,30.360051124380767
29,2023-12-15 20:29:04.276999936,10.873843560182564,1023.0817217714916,20.25146198066974,30.36343586219699
30,2023-12-15 20:29:14.276999936,10.877316420758888,1023.0776807696731,21.398910621721605,30.358938599348743
31,2023-12-15 20:29:24.276999936,10.872819490875724,1023.0824600598729,22.45577121216411,30.364092403601518
32,2023-12-15 20:29:34.276000000,10.873199092981286,1023.0820500301709,23.37171705721428,30.363615325963128
33,2023-12-15 20:29:44.278000128,10.87544430215888,1023.0799958246537,25.002301968182717,30.361398013074766
34,2023-12-15 20:29:54.276999936,10.87434554722984,1023.0810670802338,26.431580100019257,30.362492643780822
35,2023-12-15 20:30:04.278000128,10.875087412644552,1023.0805818824942,27.750139503333237,30.36198344277329
36,2023-12-15 20:30:14.276999936,10.875240109816218,1023.0804489306271,28.988176194994455,30.361804006789892
37,2023-12-15 20:30:24.276999936,10.874944748293313,1023.0803540658317,30.29667025935185,30.361571677711122
38,2023-12-15 20:30:34.276999936,10.871194587067865,1023.0856905977014,31.65549101849221,30.367640160716117
39,2023-12-15 20:30:44.276999936,10.869306511789587,1023.0878706421846,32.81300499850067,30.370040312384038
40,2023-12-15 20:30:54.276999936,10.873304844759849,1023.0834492616876,33.68868948772446,30.36520209220791
41,2023-12-15 20:31:04.276999936,10.875271652082011,1023.0810963865526,35.359535754519285,30.362589375344253
42,2023-12-15 20:31:14.278000128,10.874113271823854,1023.0825609024492,37.10083939401027,30.364223522941884
43,2023-12-15 20:31:24.276999936,10.873072560528657,1023.0834309448585,38.39926811941106,30.365116591983426
44,2023-12-15 20:31:34.276999936,10.87243606048711,1023.0846573141748,39.73795820063824,30.366558387536344
45,2023-12-15 20:31:44.278000128,10.873646772023855,1023.0834335211264,41.026321587082435,30.36524493027069
46,2023-12-15 20:31:59.779000064,10.872187360649974,1023.0853024770732,42.54618776952832,30.367348087420243
47,2023-12-15 20:32:09.778000128,10.87133725120699,1023.0863191072659,43.98553124032146,30.368483291752153
48,2023-12-15 20:32:19.776999936,10.871231862514085,1023.0864364164712,45.163175898243104,30.368618292551265
49,2023-12-15 20:32:29.779000064,10.872826416210359,1023.0852101010263,46.733368775471966,30.367392052258374
50,2023-12-15 20:32:39.780000000,10.87276799361207,1023.0851884790565,48.1626469073085,30.367359331158386
51,2023-12-15 20:32:49.778000128,10.872367234180155,1023.0858786056532,49.52146766644887,30.368170723103475
52,2023-12-15 20:32:59.779000064,10.871031481680962,1023.0864280761951,50.71924300228371,30.368598692678066
53,2023-12-15 20:33:09.778000128,10.873209852477544,1023.0852480957082,51.544600796724524,30.367565232624496
54,2023-12-15 20:33:19.779000064,10.873777521295851,1023.0859863887991,51.665384864203666,30.368644697592273
55,2023-12-15 20:33:29.778000128,10.871820918119255,1023.0872787912418,51.695580881073454,30.369886277935457
56,2023-12-15 20:33:39.851000064,10.89038528859239,1023.0740037582929,51.786168931682816,30.356805159560707
57,2023-12-15 20:33:49.852000000,10.919888484974097,1023.0514736610048,51.77610359272621,30.334169025733868
58,2023-12-15 20:33:59.851000064,10.910826447745816,,51.725776897943234,
59,2023-12-15 20:34:09.851000064,10.902909054094373,,51.74590757585643,
60,2023-12-15 20:34:19.852000000,10.894990868703564,,51.74590757585643,
61,2023-12-15 20:34:29.851000064,10.887074266791485,1023.0735930443066,51.77610359272621,30.35554874533197
