,time,temperature,density,pressure,absolute_salinity
0,2023-12-15 18:38:32.726000128,10.88117805059964,,1.1172526241820782,
1,2023-12-15 18:38:38.022000128,10.882443428894815,,1.1373833020952688,
2,2023-12-15 18:38:44.992999936,10.884109016526173,,1.147448641051864,
3,2023-12-15 18:38:50.262000128,10.88536794368578,,1.1977753358348404,
4,2023-12-15 18:38:55.576000000,10.886645061340118,,1.147448641051864,
5,2023-12-15 18:39:00.875000064,10.887623735964459,,1.1575139800084593,
6,2023-12-15 18:39:08.164000000,10.880499600667688,,1.2883633864441981,
7,2023-12-15 18:39:13.483000064,10.88021174999652,,1.3990821149667465,
8,2023-12-15 18:39:18.800000000,10.88181843266491,,1.69097694470801,
9,2023-12-15 18:39:24.117000192,10.881570470486361,,2.0835251640152266,
10,2023-12-15 18:39:29.435000064,10.881928848829544,,2.496204061235634,
11,2023-12-15 18:39:34.783000064,10.881739564368559,,2.7780335520203026,
12,2023-12-15 18:39:40.128999936,10.881740971190693,,3.3517578725462345,
13,2023-12-15 18:39:49.620000000,10.877273204490315,1022.9829294093729,4.619990581077242,30.236868824633394
14,2023-12-15 18:39:55.237999872,10.8802096585251,1022.9889274949371,5.978811340217608,30.245215612215713
15,2023-12-15 18:40:00.880999936,10.878030110784387,1022.9955031250267,7.549004217446473,30.253181076330975
16,2023-12-15 18:40:11.324999936,10.874789724393969,1023.0050351577505,9.652660059374892,30.26471329224901
17,2023-12-15 18:40:16.943000064,10.875746247360473,1023.0081107309992,10.669259293991015,30.268867128874245
18,2023-12-15 18:40:21.944000000,10.874587498298911,1023.0109947328743,11.484551749475235,30.272330020287352
19,2023-12-15 18:40:26.943000064,10.876727084989042,1023.0132065858471,12.340105560785835,30.275645655202833
20,2023-12-15 18:40:31.361999872,10.876049217581013,1023.0160175811304,13.034613948790911,30.279120855014718
21,2023-12-15 18:40:36.944000000,10.8785437409516,1023.018061980725,13.920363776971298,30.282297625104235
22,2023-12-15 18:40:41.943000064,10.875133536752221,1023.0205772555793,14.735656232455517,30.2847915246759
23,2023-12-15 18:40:46.944000000,10.873830652694293,1023.0234176771453,15.601275382722712,30.288165978227205
24,2023-12-15 18:40:51.365999872,10.872483367439242,1023.0262129885059,16.144803686378857,30.291476218689585
25,2023-12-15 18:40:56.943000064,10.872043956550764,1023.0285482652515,16.9097694470801,30.2943881690587
26,2023-12-15 18:41:01.944000000,10.872063023531974,1023.0305477713754,17.66466986882475,30.29696675511833
27,2023-12-15 18:41:06.943000064,10.872091898478153,1023.0317519013138,18.510158341178755,30.29851889586129
28,2023-12-15 18:41:12.079000064,10.87543892484298,1023.0340104911784,19.335516135619567,30.302159575844936
29,2023-12-15 18:41:16.944000000,10.872644832019725,1023.0360836666088,19.98976316779826,30.304218919405816
30,2023-12-15 18:41:21.944000000,10.879573811501082,1023.0389233300957,20.815120962239074,30.309384960489396
31,2023-12-15 18:41:26.944000000,10.880484645794786,1023.0408699108324,21.479433333374363,30.312077029185257
32,2023-12-15 18:41:36.944000000,10.883070444468316,1023.0443507947247,23.130148922255994,30.31708488110954
33,2023-12-15 18:41:46.943000064,10.883706834251244,1023.0476798324826,24.6198190878321,30.32147526028296
34,2023-12-15 18:41:56.944000000,10.884064869855068,1023.0504177805262,26.23027332088735,30.3250369986325
35,2023-12-15 18:42:06.944000000,10.884741995193165,1023.052089495499,27.87092357081238,30.3272900325793
36,2023-12-15 18:42:16.944000000,10.884517044290732,1023.0534129403892,29.400855092214865,30.328899222330023
37,2023-12-15 18:42:26.944000000,10.883296588400437,1023.0561309145893,30.93078661361735,30.33210934688427
38,2023-12-15 18:42:36.944000000,10.883490362140142,1023.0564090963566,32.45065279606324,30.332507851844948
39,2023-12-15 18:42:46.944000000,10.883038537744005,1023.0589595083134,33.77927753833382,30.335700854658654
40,2023-12-15 18:42:56.944000000,10.87970377409687,1023.0632583596267,35.13809829747419,30.340521145412115
41,2023-12-15 18:43:06.943000064,10.879814886205232,1023.067905047932,36.657964479920075,30.34654511226023
42,2023-12-15 18:43:16.944000000,10.88018907394887,1023.0741228747302,38.34894142462809,30.354656012712756
43,2023-12-15 18:43:26.943000064,10.880740913030778,1023.0787719175679,39.64737015002888,30.36078009452791
44,2023-12-15 18:43:36.944000000,10.881950308104157,1023.0805915482733,41.26788972204072,30.36339915743869
45,2023-12-15 18:43:46.943000064,10.881718419314593,1023.0832867389316,42.777690565530015,30.36683881748475
46,2023-12-15 18:43:56.944999936,10.881282703766079,1023.0834564166241,44.35794878171548,30.366971560497603
47,2023-12-15 18:44:06.944999936,10.88405924094106,1023.0810959501605,45.867749625204766,30.364539075806466
48,2023-12-15 18:44:17.418999808,10.882036005801472,1023.0861151544023,47.54866123095619,30.370589540341854
49,2023-12-15 18:44:27.420000000,10.881892247090686,1023.0869653825104,48.98800470174932,30.371664699978606
50,2023-12-15 18:44:37.420000000,10.881287731655174,1023.0873102158396,50.32669478297649,30.371985362178552
51,2023-12-15 18:44:47.418999808,10.884485155370877,1023.0841860689344,51.846560965422384,30.368672916931256
52,2023-12-15 18:44:57.418999808,10.884705080578549,1023.0850279973937,53.587864604913364,30.36983599447562
53,2023-12-15 18:45:07.418999808,10.883592288265726,1023.0857726968836,55.15805748214223,30.370578728595554
54,2023-12-15 18:45:15.285000192,10.882212541781488,1023.087972791995,56.48668222441281,30.37313932645073
55,2023-12-15 18:45:27.418999808,10.881923625492355,1023.0881579623679,58.24811654181699,30.373342950048695
56,2023-12-15 18:45:37.420000000,10.882433676752838,1023.0891002773996,59.48615323347821,30.37469148135771
57,2023-12-15 18:45:47.418999808,10.881539214330676,1023.0897157997399,60.65373255244326,30.375308956039692
58,2023-12-15 18:45:57.420000000,10.881781856131616,1023.0896894802675,61.75085449871216,30.375345021983026
59,2023-12-15 18:46:07.418999808,10.882975461812368,1023.0900518175282,63.01908720724317,30.376094491209635
60,2023-12-15 18:46:17.420000000,10.881866084959766,1023.090390965161,64.06588245872908,30.37630576970478
61,2023-12-15 18:46:27.420000000,10.881240062415069,1023.089436955145,65.34418050621667,30.374956156202014
