,time,temperature,density,pressure,absolute_salinity
0,2023-12-15 21:19:56.200999936,10.900796430101645,,1.0065338956595298,
1,2023-12-15 21:20:01.492000000,10.889666262696322,,1.0870566073122923,
2,2023-12-15 21:20:08.209000192,10.892088235830107,,1.1071872852254827,
3,2023-12-15 21:20:13.473999872,10.896955428861848,,1.0971219462688875,
4,2023-12-15 21:20:18.764000000,10.896184218496343,,1.1273179631386736,
5,2023-12-15 21:20:24.084000000,10.893728440395643,,1.147448641051864,
6,2023-12-15 21:20:31.124999936,10.89053367530791,,1.248102030617817,
7,2023-12-15 21:20:36.420000000,10.886363034477105,,1.3789514370535558,
8,2023-12-15 21:20:41.739000064,10.885431713431686,,1.6708462667948196,
9,2023-12-15 21:20:47.059000064,10.883346870614503,,2.0935905029718223,
10,2023-12-15 21:20:52.380000000,10.88291080135399,,2.445877366452658,
11,2023-12-15 21:20:57.698999808,10.882345414431525,,2.8484909247164696,
12,2023-12-15 21:21:03.022000128,10.881107391128491,,3.281300499850067,
13,2023-12-15 21:21:12.572999936,10.879741693687768,1023.0728509026267,4.831362699165743,30.35357390810705
14,2023-12-15 21:21:18.176000000,10.879608755125426,1023.0720636773257,6.23044481413249,30.352481084708277
15,2023-12-15 21:21:23.790999808,10.879271812869112,1023.0718644743687,7.75031099657838,30.352098146635765
16,2023-12-15 21:21:34.374000128,10.879464298154497,1023.0714037151679,10.095534973465083,30.35146193529481
17,2023-12-15 21:21:39.992999936,10.879467786405835,1023.0714692254447,11.182591580777375,30.351527228195103
18,2023-12-15 21:21:44.993999872,10.879615366220944,1023.0714800986532,12.11866810374074,30.35156256304106
19,2023-12-15 21:21:49.992999936,10.879031505579505,1023.0716312967013,12.863503186528792,30.3516212880484
20,2023-12-15 21:21:54.413000192,10.878510468935366,1023.0723521094283,13.578142252447057,30.35243019707072
21,2023-12-15 21:21:59.992999936,10.878028204501756,1023.0732515336326,14.322977335235109,30.353478127566397
22,2023-12-15 21:22:04.990000128,10.878227073036612,1023.0733653636602,15.098008434892947,30.353659835927466
23,2023-12-15 21:22:09.990000128,10.877991557307169,1023.0739729225455,15.873039534550784,30.354384218728168
24,2023-12-15 21:22:14.412000000,10.877237577560274,1023.0740817248135,16.346110465510765,30.354354181437547
25,2023-12-15 21:22:19.991000064,10.876191980234543,1023.0769627410874,17.020488175602647,30.357839453413803
26,2023-12-15 21:22:24.996999936,10.8755758568772,1023.0780350832573,17.765323258390705,30.359081258371045
27,2023-12-15 21:22:29.996000000,10.876157222306693,1023.0764212567645,18.469896985352374,30.357115624178896
28,2023-12-15 21:22:34.416000000,10.876313049421674,1023.0764993743902,18.983229272138733,30.357244814543506
29,2023-12-15 21:22:39.992999936,10.876530381718098,1023.0760252310292,19.728064354926786,30.356671303042635
30,2023-12-15 21:22:44.996000000,10.877395272593605,1023.0753001215372,20.40244206501867,30.355915488417114
31,2023-12-15 21:22:49.993999872,10.87728653737976,1023.075573210638,21.096950453023744,30.35622081444743
32,2023-12-15 21:22:59.992000000,10.875890797945305,1023.077741279209,22.496032567990493,30.358669039323715
33,2023-12-15 21:23:09.992000000,10.87595424654161,1023.0763886981574,24.005833411479788,30.356884306054003
34,2023-12-15 21:23:19.991000064,10.876648779575214,1023.075541157264,25.485438238099295,30.355891116435085
35,2023-12-15 21:23:29.991000064,10.876259995625766,1023.0780240076141,26.86438967515285,30.358966317027622
36,2023-12-15 21:23:39.992000000,10.875586604659759,1023.0803532691662,28.203079756380024,30.361782703286316
37,2023-12-15 21:23:49.991000064,10.876312685703109,1023.0791097618727,29.37065907534508,30.36029600746895
38,2023-12-15 21:23:59.991000064,10.876301930840631,1023.0798431677055,30.890525257790973,30.36120545689715
39,2023-12-15 21:24:09.992000000,10.876669566579663,1023.0794301639086,32.51104482980281,30.360748550252303
40,2023-12-15 21:24:19.992000000,10.877353699962821,1023.078139154302,33.87993092789978,30.359227399208713
41,2023-12-15 21:24:29.991000064,10.876991084227358,1023.0791369753684,35.3293397376495,30.360433533284088
42,2023-12-15 21:24:39.991000064,10.87716373002604,1023.0789355485795,36.99012066548772,30.36020729297585
43,2023-12-15 21:24:49.991000064,10.877059899446689,1023.0796029174663,38.94279642306721,30.361042050502153
44,2023-12-15 21:24:59.992000000,10.879394568644724,1023.0781354945542,40.573381334035645,30.35965552215011
45,2023-12-15 21:25:09.992999936,10.880920122917734,1023.0760370886287,42.073116838568346,30.357286978765213
46,2023-12-15 21:25:19.991000064,10.881050463696742,1023.0757547744289,43.975465901364856,30.356961326874533
47,2023-12-15 21:25:29.991000064,10.88141362694363,1023.0761491521562,45.62618149024648,30.357559468190928
48,2023-12-15 21:25:40.596999936,10.881739564368559,1023.075289693878,47.59898792573916,30.356531387148422
49,2023-12-15 21:25:50.595000064,10.881282340426665,1023.0762486577823,49.008135379662505,30.357677991798763
50,2023-12-15 21:26:00.595000064,10.877915959903627,1023.0720709356273,50.20591071549735,30.351549943131864
51,2023-12-15 21:26:10.595000064,10.876701889289148,1023.0696134318796,51.73584223689983,30.3481308787626
52,2023-12-15 21:26:23.156000000,10.867036926938653,1023.0618770187438,54.19178494230909,30.336059368830902
53,2023-12-15 21:26:33.156000000,10.879196095568119,1023.0694536112823,56.16459137780177,30.348539399479677
54,2023-12-15 21:26:48.157000192,10.855716516999921,1023.0482677622352,59.63713331782714,30.31608763898458
55,2023-12-15 21:26:57.164999936,10.865696744614743,,61.28784890670877,
56,2023-12-15 21:27:06.979000064,10.871194992765993,,62.04274932845342,
57,2023-12-15 21:27:16.984000000,10.865109368351867,,62.28431746341171,
58,2023-12-15 21:27:26.972999936,10.8614800660161,,63.02915254619976,
59,2023-12-15 21:27:37.000000000,10.85787680395885,,63.26065534220145,
60,2023-12-15 21:27:46.994999808,10.857324642201611,,63.924967713336734,
61,2023-12-15 21:27:56.979000064,10.858831643193387,,64.46849601699289,
62,2023-12-15 21:28:06.980999936,10.861382407955515,,64.66980279612478,
63,2023-12-15 21:28:16.986000128,10.863900818657687,,64.54901872864563,
64,2023-12-15 21:28:26.984000000,10.866215403791323,,64.53895338968906,
65,2023-12-15 21:28:36.984999936,10.861795689387677,,64.52888805073245,
66,2023-12-15 21:28:46.990000128,10.857692321333344,,64.57921474551543,
67,2023-12-15 21:28:56.980999936,10.857461596559885,,64.40810398325331,
68,2023-12-15 21:29:07.002000128,10.857118814822849,,64.37790796638352,
69,2023-12-15 21:29:16.976999936,10.857298449101165,,64.15647050933843,
70,2023-12-15 21:29:27.012000000,10.856976235801886,,64.02562110290269,
71,2023-12-15 21:29:38.826999808,10.85801900838485,,63.703530256291636,
72,2023-12-15 21:29:46.989000192,10.857250962621968,,63.31098203698442,
73,2023-12-15 21:29:56.992000000,10.856382108667418,,62.89830313976402,
74,2023-12-15 21:30:06.982000128,10.856051633990177,,62.34470949715128,
75,2023-12-15 21:30:16.969000192,10.85571545279462,,61.77098517662535,
76,2023-12-15 21:30:26.976000000,10.855699342044812,,61.136868822359844,
77,2023-12-15 21:30:36.984999936,10.854825641583838,,60.492687129137735,
78,2023-12-15 21:30:46.976000000,10.855205349675975,,59.83844009695905,
79,2023-12-15 21:30:56.996999936,10.854578117225973,,58.81177552338632,
80,2023-12-15 21:31:06.989000192,10.840131502212142,,57.936091034162544,
81,2023-12-15 21:31:16.972999936,10.845430599506953,,56.97988383328598,
82,2023-12-15 21:31:27.000000000,10.860901216174312,,56.053872649279214,
83,2023-12-15 21:31:36.987000064,10.853262453271963,,55.540540362492855,
84,2023-12-15 21:31:46.993999872,10.848997123513099,,55.238580193795,
85,2023-12-15 21:31:56.977999872,10.852909317014989,,54.66485587326906,
86,2023-12-15 21:32:06.967000064,10.878927154839026,,54.010608841090374,
87,2023-12-15 21:32:18.670000128,10.87704973144665,1023.0648740186016,52.83296418316872,30.342108137767696
88,2023-12-15 21:32:29.289999872,10.866944629380372,1023.0596820202934,51.24264062802667,30.33316335720636
89,2023-12-15 21:32:39.292000000,10.864277826800025,1023.0616895503487,50.316629444019895,30.335158921966936
90,2023-12-15 21:32:49.288999936,10.859850022018838,1023.0592437238207,49.32016088731696,30.331022750084934
91,2023-12-15 21:32:59.289999872,10.873789849448151,1023.0628817877226,48.142516229395305,30.338766026063304
92,2023-12-15 21:33:09.289999872,10.875892355756779,1023.0650640890109,46.924610215647284,30.342038912894147
93,2023-12-15 21:33:19.289999872,10.876667765579075,1023.0677188223066,45.757030896682224,30.345631920374302
94,2023-12-15 21:33:29.288999936,10.846443472118779,1023.056223955218,44.01572725719124,30.324162204254364
95,2023-12-15 21:33:39.290999808,10.849201403310873,1023.0599144038717,42.12344353335132,30.329521437143836
96,2023-12-15 21:33:49.288999936,10.840758568691493,1023.0640833800556,40.543185317165864,30.333053283480474
97,2023-12-15 21:33:59.321000192,10.84257322794494,1023.0652374609631,39.03338447367656,30.334940241138106
98,2023-12-15 21:34:09.320000000,10.842036887773569,1023.0641807888343,37.69469439244939,30.33346133766476
99,2023-12-15 21:34:19.322000128,10.843278565757714,1023.0645761308708,36.506984395571145,30.334246068955284
100,2023-12-15 21:34:29.323000064,10.842962256949669,1023.0654812868021,35.309209059736304,30.335349045636093
101,2023-12-15 21:34:39.321000192,10.839669292646983,1023.0639883664227,34.12149906285806,30.332704072007523
102,2023-12-15 21:34:49.321000192,10.840837144389202,1023.0646108533981,33.12503050615513,30.333765628188925
103,2023-12-15 21:34:59.322000128,10.8353383148186,1023.0607517943931,31.977581865103264,30.327582585852266
104,2023-12-15 21:35:09.321000192,10.835255223061088,1023.0580053085741,30.73954517344204,30.32401965860974
105,2023-12-15 21:35:19.320000000,10.838579974198126,1023.0591078215501,29.561900515520392,30.326187576690852
106,2023-12-15 21:35:29.321000192,10.837778795114923,1023.0588383205826,28.444647891338313,30.325702264437123
107,2023-12-15 21:35:44.321000192,10.837732601123236,1023.0604364749128,27.005304420545187,30.327805519683043
108,2023-12-15 21:35:54.322000128,10.835076247740528,1023.0560067913339,25.87798645740651,30.321541298066748
109,2023-12-15 21:36:04.322000128,10.834739924848147,1023.0581762696966,24.841256544877197,30.324306172568182
110,2023-12-15 21:36:14.321000192,10.83232973069571,1023.0546328927825,23.915245360870433,30.319234264131527
111,2023-12-15 21:36:24.321000192,10.827830869093194,1023.0518405720925,23.069756888516423,30.314674368114076
112,2023-12-15 21:36:34.321000192,10.827909781889588,1023.0512187443816,22.324921805728373,30.313913496937296
113,2023-12-15 21:36:44.322000128,10.826046623517657,1023.047849869584,21.439171977547986,30.309185848926695
114,2023-12-15 21:36:54.322000128,10.828467805910957,1023.0486820075017,20.67420621684674,30.310814769874202
115,2023-12-15 21:37:04.322000128,10.825136116808295,1023.0475765660481,19.758260371796567,30.30868455506049
116,2023-12-15 21:37:08.776999936,10.827946535717768,1023.0477059377039,19.32545079666297,30.309469866707353
117,2023-12-15 21:37:14.400999936,10.825265141834391,1023.0449452686659,18.94296791631235,30.305323171541108
118,2023-12-15 21:37:19.400999936,10.837071303191987,1023.0570421461284,18.449766307439184,30.32353113748537
119,2023-12-15 21:37:24.400999936,10.83926953241383,1023.0599725213585,17.96663003752261,30.327802358984655
120,2023-12-15 21:37:29.400999936,10.840361453031313,1023.0607374760726,17.59421249612858,30.329032906146427
121,2023-12-15 21:37:34.635000064,10.840824686827874,1023.061991614191,16.93996546394989,30.330761799345296
122,2023-12-15 21:37:39.912000000,10.840914326762514,1023.062227338836,16.456829194033315,30.331091505177785
123,2023-12-15 21:37:45.231000064,10.83991942500321,1023.0615529385638,15.943496907246953,30.330009006398033
124,2023-12-15 21:37:53.908999936,10.841002589941976,1023.0621999653372,15.299315214024855,30.331088788865017
125,2023-12-15 21:37:59.528999936,10.83650422648651,1023.0592909590065,14.70546021558573,30.32635544185358
126,2023-12-15 21:38:04.528999936,10.840195307746146,1023.0609873252529,14.272650640452133,30.329358040425348
127,2023-12-15 21:38:09.528999936,10.838501069010931,1023.0607276879967,13.779449031578963,30.328658137980163
128,2023-12-15 21:38:14.528999936,10.840157284693467,1023.0616543766704,13.50768487975089,30.330220148086166
129,2023-12-15 21:38:18.979000064,10.839869429379764,1023.0675676090639,13.054744626704103,30.337800594634704
130,2023-12-15 21:38:24.528000000,10.842441757436548,1023.0647149052388,12.48102030617817,30.33468431419863
131,2023-12-15 21:38:29.644999936,10.84149244055772,1023.0637053703888,12.229386832263286,30.333175839394624
132,2023-12-15 21:38:35.408000000,10.84875831140505,1023.067331671326,11.705989206520332,30.339453724211204
133,2023-12-15 21:38:41.743000064,10.841792350455627,1023.064417420598,11.273179631386734,30.33417185653178
134,2023-12-15 21:38:47.059000064,10.837074709934276,1023.0603833787067,11.041676835385042,30.327932706301784
135,2023-12-15 21:38:52.392999936,10.832713461173478,1023.0583305963631,10.548475226511872,30.32433462246937
136,2023-12-15 21:38:57.686000128,10.841480615379947,1023.0667929844504,10.176057685117847,30.337184781291022
137,2023-12-15 21:39:08.289999872,10.851325164957487,1023.0713139381937,9.179589128414912,30.34520621694402
138,2023-12-15 21:39:13.912000000,10.849986911728044,1023.07074523087,8.75684489223791,30.34419265339982
139,2023-12-15 21:39:18.908000000,10.849002141593777,1023.0712719052223,8.022075148406453,30.344682484125283
140,2023-12-15 21:39:23.907000064,10.849391111870773,1023.0704584114575,7.247044048748614,30.343742592255907
141,2023-12-15 21:39:28.326999808,10.849086763683058,1023.0714435194972,6.512274304917158,30.344973322716786
142,2023-12-15 21:39:33.913000192,10.850285360728176,1023.0729286848944,5.515805748214223,30.347187916763875
143,2023-12-15 21:39:38.912000000,10.852527083165086,1023.0731721503138,4.811232021252552,30.348015454220906
144,2023-12-15 21:39:43.908000000,10.852592061396763,1023.0725519148923,4.056331599507905,30.347254971641046
145,2023-12-15 21:39:48.331000064,10.852999801447117,1023.0728235591586,3.53293397376495,30.347711620637803
146,2023-12-15 21:39:53.912000000,10.854219720191963,1023.0728369048483,2.908882958456041,30.348017027716995
147,2023-12-15 21:39:58.469000192,10.854326102150228,1023.07289007705,2.2345052483641563,30.348131317648193
148,2023-12-15 21:40:04.088000000,10.854136961227127,1023.0726459610643,1.580258216185462,30.347796725332906
149,2023-12-15 21:40:08.508999936,10.85126435054736,1023.0718548347878,1.0367299125293157,30.34616490197098
150,2023-12-15 21:40:14.088000000,10.853471985551773,1023.071175751626,0.34222152452424015,
