,time,temperature,density,pressure,absolute_salinity
0,2023-12-15 17:24:32.684000000,10.88486385969631,,0.9562072008765534,
1,2023-12-15 17:24:37.977999872,10.881334962815515,,0.9260111840067675,
2,2023-12-15 17:24:43.951000064,10.877353455246762,,1.016599234616125,
3,2023-12-15 17:24:49.240000000,10.873827891287087,,0.9058805060935767,
4,2023-12-15 17:24:54.556999936,10.870283662969145,,1.0467952514859111,
5,2023-12-15 17:24:59.857000192,10.866495763291224,,0.9662725398331485,
6,2023-12-15 17:25:07.132000000,10.856404207089415,,1.0266645735727205,
7,2023-12-15 17:25:12.454999808,10.85527857785187,,1.1273179631386736,
8,2023-12-15 17:25:17.755000064,10.851605856754974,,1.2883633864441981,
9,2023-12-15 17:25:23.068999936,10.84476493129347,,1.6708462667948196,
10,2023-12-15 17:25:28.392999936,10.851832172438888,,2.0935905029718223,
11,2023-12-15 17:25:33.711000064,10.857134764641911,,2.506269400192229,
12,2023-12-15 17:25:39.076000000,10.85463073743315,,2.918948297412636,
13,2023-12-15 17:25:44.403000064,10.863021976852298,,3.3517578725462345,
14,2023-12-15 17:25:53.908999936,10.86547839607077,1023.0081940405493,5.123257528907007,30.2669160821647
15,2023-12-15 17:25:59.457999872,10.864641710360862,1023.014548991546,6.673319728222682,30.274892224809374
16,2023-12-15 17:26:05.118000128,10.864629737131974,1023.019955557292,8.374362011887289,30.28181712649687
17,2023-12-15 17:26:15.299000064,10.867789019084048,1023.0246531546558,10.628997938164636,30.28850249086742
18,2023-12-15 17:26:20.915000064,10.86231572595373,1023.0271470280685,11.705989206520332,30.290514491698325
19,2023-12-15 17:26:25.921999872,10.860090489743348,1023.0306648976078,12.470954967221575,30.29456359052058
20,2023-12-15 17:26:30.916000000,10.86233900138383,1023.0315201549821,13.276182083749198,30.296150604067005
21,2023-12-15 17:26:35.339000064,10.859610128691774,1023.0336371004271,14.041147844450443,30.298279800258605
22,2023-12-15 17:26:40.609999872,10.868600039540556,1023.0352290472772,14.81617894410828,30.302293295848376
23,2023-12-15 17:26:48.858000128,10.86404895734027,1023.0361536831514,15.963627585160143,30.302478958427415
24,2023-12-15 17:26:54.474999808,10.866097812474171,1023.0385497608784,16.557482583599263,30.30601533551766
25,2023-12-15 17:26:58.895000064,10.870623333059227,1023.0396965161227,17.151337582038387,30.308479837451934
26,2023-12-15 17:27:04.476999936,10.874039600204842,1023.041239892407,17.694865885694536,30.311214895016317
27,2023-12-15 17:27:09.474999808,10.873861755473586,1023.0429740113839,18.25852486726387,30.31340972569859
28,2023-12-15 17:27:14.477999872,10.874445725259362,1023.0444961033223,18.761791815093638,30.315498057091567
